COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,LN_IC50,Z_SCORE
910927,CAL-51,BRCA,1557,3.790879,-1.040958
908122,MDA-MB-453,BRCA,1557,3.04765,-1.709293
910852,CAL-85-1,BRCA,1557,4.675157,-0.245787
906844,DU-4475,BRCA,1557,3.890692,-0.951203
924240,MDA-MB-415,BRCA,1557,4.714126,-0.210746
749715,HCC2157,BRCA,1557,5.503711,0.499274
946382,CAMA-1,BRCA,1557,3.720563,-1.104189
908151,MRK-nu-1,BRCA,1557,4.138378,-0.728476
946359,BT-474,BRCA,1557,4.873502,-0.06743
908123,MDA-MB-468,BRCA,1557,4.299305,-0.583766
909907,ZR-75-30,BRCA,1557,6.910232,1.764061
1298157,JIMT-1,BRCA,1557,5.573523,0.562051
905946,MCF7,BRCA,1557,5.95679,0.906696
1303900,HCC1500,BRCA,1557,5.282261,0.300139
905957,Hs-578-T,BRCA,1557,5.415577,0.420021
910704,AU565,BRCA,1557,4.291762,-0.590548
1290922,HDQ-P1,BRCA,1557,5.275893,0.294412
906812,COLO-824,BRCA,1557,5.382316,0.390111
908121,MDA-MB-361,BRCA,1557,4.228428,-0.647501
910948,MFM-223,BRCA,1557,6.042273,0.983566
1240172,MDA-MB-436,BRCA,1557,5.331079,0.344038
749714,HCC1937,BRCA,1557,5.543781,0.535306
907048,HCC70,BRCA,1557,4.264974,-0.614638
909256,OCUB-M,BRCA,1557,-0.738787,-5.114174
905960,MDA-MB-231,BRCA,1557,4.631364,-0.285168
1290798,EFM-192A,BRCA,1557,1.734617,-2.890013
905945,T47D,BRCA,1557,4.845368,-0.092729
749710,HCC1143,BRCA,1557,5.652186,0.632787
749717,HCC38,BRCA,1557,5.803198,0.768581
907045,HCC1419,BRCA,1557,5.301937,0.317832
1290905,HCC1428,BRCA,1557,6.825912,1.688238
749711,HCC1187,BRCA,1557,4.673572,-0.247214
906826,CAL-120,BRCA,1557,6.861841,1.720546
906851,EFM-19,BRCA,1557,0.855963,-3.680125
925338,MDA-MB-157,BRCA,1557,5.010812,0.056044
905951,BT-549,BRCA,1557,4.411858,-0.482554
906862,EVSA-T,BRCA,1557,1.451727,-3.144396
1330941,MDA-MB-330,BRCA,1557,3.030201,-1.724983
907046,HCC1569,BRCA,1557,5.186427,0.213962
749709,HCC1954,BRCA,1557,5.209158,0.234403
906801,BT-20,BRCA,1557,4.958951,0.009409
910927,CAL-51,BRCA,1558,2.243937,-0.351485
908120,MDA-MB-175-VII,BRCA,1558,-1.944905,-2.804677
749712,HCC1395,BRCA,1558,2.077542,-0.448934
908122,MDA-MB-453,BRCA,1558,0.707376,-1.25137
910852,CAL-85-1,BRCA,1558,3.05781,0.12516
906844,DU-4475,BRCA,1558,0.846912,-1.169651
924240,MDA-MB-415,BRCA,1558,2.068063,-0.454485
749715,HCC2157,BRCA,1558,0.778416,-1.209766
749716,HCC2218,BRCA,1558,-0.711926,-2.082584
946382,CAMA-1,BRCA,1558,3.633911,0.462553
908151,MRK-nu-1,BRCA,1558,3.544297,0.41007
946359,BT-474,BRCA,1558,0.017132,-1.655612
908123,MDA-MB-468,BRCA,1558,1.163562,-0.984205
909907,ZR-75-30,BRCA,1558,-0.03909,-1.688538
1298157,JIMT-1,BRCA,1558,1.642622,-0.703644
905946,MCF7,BRCA,1558,2.453295,-0.228874
1303900,HCC1500,BRCA,1558,3.988129,0.670001
910704,AU565,BRCA,1558,-0.8194,-2.145526
1290922,HDQ-P1,BRCA,1558,0.73339,-1.236135
906812,COLO-824,BRCA,1558,1.769092,-0.629577
908121,MDA-MB-361,BRCA,1558,2.476064,-0.215539
910948,MFM-223,BRCA,1558,3.732497,0.520289
1240172,MDA-MB-436,BRCA,1558,4.690101,1.08111
749714,HCC1937,BRCA,1558,2.511198,-0.194963
907048,HCC70,BRCA,1558,2.73863,-0.061768
909256,OCUB-M,BRCA,1558,0.709547,-1.250099
905960,MDA-MB-231,BRCA,1558,2.356312,-0.285672
909778,UACC-893,BRCA,1558,-0.700255,-2.075749
1290798,EFM-192A,BRCA,1558,0.97095,-1.097009
949093,BT-483,BRCA,1558,4.941431,1.228301
749713,HCC1599,BRCA,1558,1.935695,-0.532006
905945,T47D,BRCA,1558,2.79997,-0.025844
749710,HCC1143,BRCA,1558,1.918809,-0.541896
749717,HCC38,BRCA,1558,2.454564,-0.228131
907045,HCC1419,BRCA,1558,1.293223,-0.90827
1290905,HCC1428,BRCA,1558,3.36545,0.305329
924106,CAL-148,BRCA,1558,4.006277,0.680629
749711,HCC1187,BRCA,1558,5.148251,1.349425
906826,CAL-120,BRCA,1558,7.052057,2.464388
910910,UACC-812,BRCA,1558,1.017841,-1.069547
906851,EFM-19,BRCA,1558,3.540034,0.407574
925338,MDA-MB-157,BRCA,1558,3.645022,0.46906
905951,BT-549,BRCA,1558,2.793099,-0.029868
906862,EVSA-T,BRCA,1558,1.756992,-0.636663
1330941,MDA-MB-330,BRCA,1558,1.222295,-0.949809
907046,HCC1569,BRCA,1558,2.758309,-0.050243
749709,HCC1954,BRCA,1558,1.789904,-0.617389
906801,BT-20,BRCA,1558,2.024469,-0.480016
905957,Hs-578-T,BRCA,1558,2.109647,-0.430131
910927,CAL-51,BRCA,1559,-4.803482,-1.512867
908120,MDA-MB-175-VII,BRCA,1559,-2.897003,-0.4045
749712,HCC1395,BRCA,1559,-0.800549,0.814311
908122,MDA-MB-453,BRCA,1559,-4.070806,-1.086912
910852,CAL-85-1,BRCA,1559,-3.288078,-0.631859
906844,DU-4475,BRCA,1559,-4.295916,-1.217784
924240,MDA-MB-415,BRCA,1559,-2.413967,-0.123679
749715,HCC2157,BRCA,1559,-3.580668,-0.801961
749716,HCC2218,BRCA,1559,-2.207448,-0.003615
946382,CAMA-1,BRCA,1559,-1.46353,0.428875
908151,MRK-nu-1,BRCA,1559,-2.215921,-0.008541
946359,BT-474,BRCA,1559,-1.770203,0.250586
908123,MDA-MB-468,BRCA,1559,-2.868816,-0.388113
909907,ZR-75-30,BRCA,1559,-0.222814,1.150188
1298157,JIMT-1,BRCA,1559,-3.39008,-0.69116
905946,MCF7,BRCA,1559,-2.263287,-0.036078
1303900,HCC1500,BRCA,1559,-1.270058,0.541354
910704,AU565,BRCA,1559,-1.822944,0.219923
1290922,HDQ-P1,BRCA,1559,-3.166615,-0.561244
906812,COLO-824,BRCA,1559,-3.570091,-0.795813
908121,MDA-MB-361,BRCA,1559,-4.082964,-1.09398
910948,MFM-223,BRCA,1559,-1.103693,0.638073
1240172,MDA-MB-436,BRCA,1559,-1.119935,0.628631
749714,HCC1937,BRCA,1559,-2.241673,-0.023512
907048,HCC70,BRCA,1559,-2.080449,0.070218
909256,OCUB-M,BRCA,1559,-3.772403,-0.91343
905960,MDA-MB-231,BRCA,1559,-3.457536,-0.730377
909778,UACC-893,BRCA,1559,-3.082202,-0.512169
1290798,EFM-192A,BRCA,1559,-1.500553,0.407351
949093,BT-483,BRCA,1559,2.779084,2.895396
749713,HCC1599,BRCA,1559,-2.440277,-0.138974
905945,T47D,BRCA,1559,-1.447733,0.438059
749710,HCC1143,BRCA,1559,-2.030566,0.099218
749717,HCC38,BRCA,1559,-2.249847,-0.028264
907045,HCC1419,BRCA,1559,-2.31035,-0.063439
1290905,HCC1428,BRCA,1559,0.48671,1.562682
924106,CAL-148,BRCA,1559,-3.833771,-0.949108
749711,HCC1187,BRCA,1559,1.805072,2.329136
906826,CAL-120,BRCA,1559,-1.981945,0.127485
910910,UACC-812,BRCA,1559,-2.750836,-0.319524
906851,EFM-19,BRCA,1559,-0.969482,0.716099
925338,MDA-MB-157,BRCA,1559,-2.005913,0.113551
905951,BT-549,BRCA,1559,-2.620923,-0.243996
906862,EVSA-T,BRCA,1559,-3.169696,-0.563035
1330941,MDA-MB-330,BRCA,1559,-3.181965,-0.570168
907046,HCC1569,BRCA,1559,-2.497376,-0.17217
749709,HCC1954,BRCA,1559,-0.340819,1.081584
906801,BT-20,BRCA,1559,-1.525918,0.392605
905957,Hs-578-T,BRCA,1559,-3.08256,-0.512377
910927,CAL-51,BRCA,1560,3.258953,-0.202319
908120,MDA-MB-175-VII,BRCA,1560,1.892133,-1.172911
749712,HCC1395,BRCA,1560,3.411042,-0.09432
908122,MDA-MB-453,BRCA,1560,0.355693,-2.263952
910852,CAL-85-1,BRCA,1560,3.071853,-0.335181
906844,DU-4475,BRCA,1560,3.683013,0.098809
924240,MDA-MB-415,BRCA,1560,3.873013,0.23373
749715,HCC2157,BRCA,1560,2.896706,-0.459555
946382,CAMA-1,BRCA,1560,4.133809,0.418924
908151,MRK-nu-1,BRCA,1560,4.067271,0.371675
946359,BT-474,BRCA,1560,1.744584,-1.277687
908123,MDA-MB-468,BRCA,1560,3.974175,0.305566
909907,ZR-75-30,BRCA,1560,2.922,-0.441593
1298157,JIMT-1,BRCA,1560,3.06905,-0.337172
905946,MCF7,BRCA,1560,2.25542,-0.914938
1303900,HCC1500,BRCA,1560,4.973293,1.01505
905957,Hs-578-T,BRCA,1560,2.322805,-0.867087
910704,AU565,BRCA,1560,2.152919,-0.987725
1290922,HDQ-P1,BRCA,1560,2.795245,-0.531603
906812,COLO-824,BRCA,1560,2.607741,-0.664751
908121,MDA-MB-361,BRCA,1560,-0.031036,-2.538572
910948,MFM-223,BRCA,1560,3.030738,-0.364377
1240172,MDA-MB-436,BRCA,1560,4.650508,0.785837
749714,HCC1937,BRCA,1560,3.968692,0.301673
907048,HCC70,BRCA,1560,3.089032,-0.322982
909256,OCUB-M,BRCA,1560,0.173386,-2.39341
905960,MDA-MB-231,BRCA,1560,4.141262,0.424217
1290798,EFM-192A,BRCA,1560,2.249805,-0.918925
949093,BT-483,BRCA,1560,3.74657,0.143942
905945,T47D,BRCA,1560,1.602163,-1.378822
749710,HCC1143,BRCA,1560,2.855257,-0.488988
749717,HCC38,BRCA,1560,4.143153,0.425559
907045,HCC1419,BRCA,1560,4.033485,0.347683
1290905,HCC1428,BRCA,1560,7.923469,3.109997
924106,CAL-148,BRCA,1560,1.017433,-1.794044
749711,HCC1187,BRCA,1560,4.529696,0.700047
906826,CAL-120,BRCA,1560,6.634235,2.1945
910910,UACC-812,BRCA,1560,2.507278,-0.736091
906851,EFM-19,BRCA,1560,1.177257,-1.680552
925338,MDA-MB-157,BRCA,1560,4.285425,0.526588
905951,BT-549,BRCA,1560,4.095551,0.391756
906862,EVSA-T,BRCA,1560,3.288178,-0.181566
1330941,MDA-MB-330,BRCA,1560,0.097929,-2.446992
907046,HCC1569,BRCA,1560,2.040994,-1.067204
749709,HCC1954,BRCA,1560,1.470716,-1.472164
906801,BT-20,BRCA,1560,1.099379,-1.735854
749716,HCC2218,BRCA,1560,3.272338,-0.192815
909778,UACC-893,BRCA,1560,0.383852,-2.243956
749713,HCC1599,BRCA,1560,1.471257,-1.471779
910927,CAL-51,BRCA,1561,0.72842,-0.752992
908122,MDA-MB-453,BRCA,1561,-1.715943,-2.174676
910852,CAL-85-1,BRCA,1561,0.900091,-0.653144
906844,DU-4475,BRCA,1561,3.371343,0.784179
924240,MDA-MB-415,BRCA,1561,1.550675,-0.274754
749715,HCC2157,BRCA,1561,0.027952,-1.160396
946382,CAMA-1,BRCA,1561,2.125975,0.059851
908151,MRK-nu-1,BRCA,1561,2.436589,0.240509
946359,BT-474,BRCA,1561,1.079199,-0.548972
908123,MDA-MB-468,BRCA,1561,2.39193,0.214535
909907,ZR-75-30,BRCA,1561,2.513473,0.285226
1298157,JIMT-1,BRCA,1561,0.591278,-0.832756
905946,MCF7,BRCA,1561,1.254885,-0.44679
1303900,HCC1500,BRCA,1561,4.33161,1.342687
905957,Hs-578-T,BRCA,1561,1.35822,-0.386689
910704,AU565,BRCA,1561,1.50308,-0.302436
1290922,HDQ-P1,BRCA,1561,-0.215619,-1.302061
906812,COLO-824,BRCA,1561,1.782734,-0.139784
908121,MDA-MB-361,BRCA,1561,-2.279718,-2.502577
910948,MFM-223,BRCA,1561,0.569064,-0.845676
1240172,MDA-MB-436,BRCA,1561,3.021548,0.580732
749714,HCC1937,BRCA,1561,2.105948,0.048203
907048,HCC70,BRCA,1561,1.317814,-0.41019
909256,OCUB-M,BRCA,1561,-2.368287,-2.554091
905960,MDA-MB-231,BRCA,1561,2.966106,0.548486
1290798,EFM-192A,BRCA,1561,0.874352,-0.668115
905945,T47D,BRCA,1561,0.80411,-0.708969
749710,HCC1143,BRCA,1561,1.780827,-0.140894
749717,HCC38,BRCA,1561,3.629126,0.93411
907045,HCC1419,BRCA,1561,3.465068,0.838691
1290905,HCC1428,BRCA,1561,6.995479,2.89204
749711,HCC1187,BRCA,1561,3.789848,1.027589
906826,CAL-120,BRCA,1561,3.379493,0.788919
906851,EFM-19,BRCA,1561,0.855265,-0.679216
925338,MDA-MB-157,BRCA,1561,3.927351,1.107562
905951,BT-549,BRCA,1561,2.611017,0.34196
906862,EVSA-T,BRCA,1561,0.499757,-0.885986
1330941,MDA-MB-330,BRCA,1561,-0.721156,-1.59609
907046,HCC1569,BRCA,1561,0.697997,-0.770686
749709,HCC1954,BRCA,1561,-1.226492,-1.890002
906801,BT-20,BRCA,1561,-1.077405,-1.803291
908120,MDA-MB-175-VII,BRCA,1561,-0.440802,-1.433032
749712,HCC1395,BRCA,1561,2.164338,0.082164
949093,BT-483,BRCA,1561,3.541277,0.883015
924106,CAL-148,BRCA,1561,-1.424056,-2.004909
910910,UACC-812,BRCA,1561,0.872107,-0.669421
749716,HCC2218,BRCA,1561,2.264402,0.140362
909778,UACC-893,BRCA,1561,-2.462288,-2.608763
749713,HCC1599,BRCA,1561,0.288934,-1.008604
910927,CAL-51,BRCA,1563,5.193543,-0.569683
908120,MDA-MB-175-VII,BRCA,1563,7.874332,1.891856
749712,HCC1395,BRCA,1563,5.559978,-0.233217
908122,MDA-MB-453,BRCA,1563,4.449953,-1.252458
910852,CAL-85-1,BRCA,1563,5.97059,0.143813
906844,DU-4475,BRCA,1563,3.969949,-1.693205
924240,MDA-MB-415,BRCA,1563,5.220113,-0.545286
749715,HCC2157,BRCA,1563,5.36291,-0.414168
946382,CAMA-1,BRCA,1563,4.625761,-1.091028
908151,MRK-nu-1,BRCA,1563,4.733394,-0.992199
946359,BT-474,BRCA,1563,5.499295,-0.288937
908123,MDA-MB-468,BRCA,1563,5.390736,-0.388618
909907,ZR-75-30,BRCA,1563,6.146828,0.305637
1298157,JIMT-1,BRCA,1563,5.628943,-0.169892
905946,MCF7,BRCA,1563,6.350102,0.492286
1303900,HCC1500,BRCA,1563,5.199965,-0.563786
905957,Hs-578-T,BRCA,1563,5.823367,0.008631
910704,AU565,BRCA,1563,4.945122,-0.797787
1290922,HDQ-P1,BRCA,1563,5.185156,-0.577384
906812,COLO-824,BRCA,1563,5.30389,-0.468361
908121,MDA-MB-361,BRCA,1563,4.926591,-0.814802
910948,MFM-223,BRCA,1563,7.143769,1.221043
1240172,MDA-MB-436,BRCA,1563,6.182343,0.338248
749714,HCC1937,BRCA,1563,6.030924,0.199213
907048,HCC70,BRCA,1563,5.078014,-0.675764
909256,OCUB-M,BRCA,1563,5.045051,-0.706031
905960,MDA-MB-231,BRCA,1563,5.206885,-0.557432
1290798,EFM-192A,BRCA,1563,5.849456,0.032585
949093,BT-483,BRCA,1563,8.146315,2.141594
905945,T47D,BRCA,1563,5.660973,-0.140482
749710,HCC1143,BRCA,1563,6.300371,0.446623
749717,HCC38,BRCA,1563,6.331997,0.475662
907045,HCC1419,BRCA,1563,5.394388,-0.385264
1290905,HCC1428,BRCA,1563,6.12183,0.282684
924106,CAL-148,BRCA,1563,5.291221,-0.479993
749711,HCC1187,BRCA,1563,5.092808,-0.662179
906826,CAL-120,BRCA,1563,7.734164,1.763152
910910,UACC-812,BRCA,1563,6.41789,0.55453
906851,EFM-19,BRCA,1563,6.115726,0.277079
925338,MDA-MB-157,BRCA,1563,5.98184,0.154143
905951,BT-549,BRCA,1563,6.566484,0.690971
906862,EVSA-T,BRCA,1563,4.802965,-0.928317
1330941,MDA-MB-330,BRCA,1563,5.139627,-0.61919
907046,HCC1569,BRCA,1563,4.964983,-0.77955
749709,HCC1954,BRCA,1563,5.727014,-0.079842
906801,BT-20,BRCA,1563,5.231218,-0.53509
910927,CAL-51,BRCA,1564,2.782229,0.312891
908120,MDA-MB-175-VII,BRCA,1564,1.851314,-0.173771
749712,HCC1395,BRCA,1564,3.007502,0.430659
908122,MDA-MB-453,BRCA,1564,2.607903,0.221757
910852,CAL-85-1,BRCA,1564,1.802664,-0.199204
906844,DU-4475,BRCA,1564,-4.019831,-3.243074
924240,MDA-MB-415,BRCA,1564,2.645121,0.241214
749715,HCC2157,BRCA,1564,5.194448,1.573945
749716,HCC2218,BRCA,1564,2.329184,0.076049
946382,CAMA-1,BRCA,1564,3.498255,0.687213
908151,MRK-nu-1,BRCA,1564,3.129589,0.494483
946359,BT-474,BRCA,1564,4.65372,1.291265
908123,MDA-MB-468,BRCA,1564,2.66643,0.252354
909907,ZR-75-30,BRCA,1564,6.735875,2.379769
1298157,JIMT-1,BRCA,1564,5.015643,1.48047
905946,MCF7,BRCA,1564,5.278364,1.617815
1303900,HCC1500,BRCA,1564,2.809834,0.327322
905957,Hs-578-T,BRCA,1564,2.084453,-0.051891
910704,AU565,BRCA,1564,2.881952,0.365024
1290922,HDQ-P1,BRCA,1564,2.309623,0.065823
906812,COLO-824,BRCA,1564,2.70935,0.274792
908121,MDA-MB-361,BRCA,1564,3.907362,0.901085
910948,MFM-223,BRCA,1564,3.419362,0.64597
1240172,MDA-MB-436,BRCA,1564,3.725501,0.806013
749714,HCC1937,BRCA,1564,3.52766,0.702586
907048,HCC70,BRCA,1564,1.810938,-0.194878
909256,OCUB-M,BRCA,1564,2.622723,0.229505
905960,MDA-MB-231,BRCA,1564,0.965824,-0.636685
909778,UACC-893,BRCA,1564,1.680333,-0.263156
1290798,EFM-192A,BRCA,1564,4.321568,1.117623
949093,BT-483,BRCA,1564,6.541927,2.278378
749713,HCC1599,BRCA,1564,5.716053,1.846629
905945,T47D,BRCA,1564,3.14808,0.50415
749710,HCC1143,BRCA,1564,2.432928,0.130284
749717,HCC38,BRCA,1564,5.005159,1.474989
907045,HCC1419,BRCA,1564,3.04081,0.448072
1290905,HCC1428,BRCA,1564,5.61971,1.796263
924106,CAL-148,BRCA,1564,4.951488,1.446931
749711,HCC1187,BRCA,1564,5.015511,1.480401
906826,CAL-120,BRCA,1564,6.047488,2.019896
906851,EFM-19,BRCA,1564,3.363211,0.616615
925338,MDA-MB-157,BRCA,1564,3.857873,0.875214
905951,BT-549,BRCA,1564,3.58713,0.733675
906862,EVSA-T,BRCA,1564,3.554931,0.716843
907046,HCC1569,BRCA,1564,2.146886,-0.019252
749709,HCC1954,BRCA,1564,3.213751,0.538481
906801,BT-20,BRCA,1564,2.275609,0.048042
910910,UACC-812,BRCA,1564,5.520152,1.744216
1330941,MDA-MB-330,BRCA,1564,2.862386,0.354795
910927,CAL-51,BRCA,1576,3.292673,0.394734
908122,MDA-MB-453,BRCA,1576,1.760202,-1.23495
910852,CAL-85-1,BRCA,1576,3.344263,0.449598
906844,DU-4475,BRCA,1576,1.851935,-1.137397
924240,MDA-MB-415,BRCA,1576,1.859807,-1.129026
749715,HCC2157,BRCA,1576,3.229337,0.327381
946382,CAMA-1,BRCA,1576,1.515931,-1.494716
908151,MRK-nu-1,BRCA,1576,2.125923,-0.846029
946359,BT-474,BRCA,1576,3.139449,0.231791
908123,MDA-MB-468,BRCA,1576,2.075458,-0.899696
909907,ZR-75-30,BRCA,1576,4.073062,1.224628
1298157,JIMT-1,BRCA,1576,3.202603,0.298951
905946,MCF7,BRCA,1576,3.183919,0.279081
1303900,HCC1500,BRCA,1576,2.830761,-0.096479
905957,Hs-578-T,BRCA,1576,2.827522,-0.099923
910704,AU565,BRCA,1576,2.120306,-0.852002
1290922,HDQ-P1,BRCA,1576,2.695796,-0.240006
906812,COLO-824,BRCA,1576,2.960089,0.041053
908121,MDA-MB-361,BRCA,1576,1.974612,-1.006938
910948,MFM-223,BRCA,1576,3.751987,0.883185
1240172,MDA-MB-436,BRCA,1576,3.512254,0.628245
749714,HCC1937,BRCA,1576,3.364658,0.471286
907048,HCC70,BRCA,1576,2.659383,-0.278729
909256,OCUB-M,BRCA,1576,2.143219,-0.827636
905960,MDA-MB-231,BRCA,1576,2.914062,-0.007894
1290798,EFM-192A,BRCA,1576,3.320527,0.424356
905945,T47D,BRCA,1576,3.248027,0.347256
749710,HCC1143,BRCA,1576,3.426684,0.537247
749717,HCC38,BRCA,1576,3.672958,0.799143
907045,HCC1419,BRCA,1576,2.713372,-0.221315
1290905,HCC1428,BRCA,1576,3.748234,0.879194
749711,HCC1187,BRCA,1576,2.706738,-0.22837
906826,CAL-120,BRCA,1576,4.711059,1.903097
906851,EFM-19,BRCA,1576,2.892132,-0.031215
925338,MDA-MB-157,BRCA,1576,3.000926,0.08448
905951,BT-549,BRCA,1576,3.552649,0.671202
906862,EVSA-T,BRCA,1576,2.319928,-0.639717
1330941,MDA-MB-330,BRCA,1576,3.576566,0.696637
907046,HCC1569,BRCA,1576,2.190254,-0.777617
749709,HCC1954,BRCA,1576,2.934206,0.013528
906801,BT-20,BRCA,1576,1.518154,-1.492352
910927,CAL-51,BRCA,1578,4.816843,-0.253525
908122,MDA-MB-453,BRCA,1578,4.064407,-1.131257
910852,CAL-85-1,BRCA,1578,4.554003,-0.560133
906844,DU-4475,BRCA,1578,4.379069,-0.764197
924240,MDA-MB-415,BRCA,1578,4.521233,-0.59836
749715,HCC2157,BRCA,1578,4.93521,-0.115447
946382,CAMA-1,BRCA,1578,4.753265,-0.32769
908151,MRK-nu-1,BRCA,1578,4.733024,-0.351301
946359,BT-474,BRCA,1578,5.772877,0.861709
908123,MDA-MB-468,BRCA,1578,3.377703,-1.932312
909907,ZR-75-30,BRCA,1578,5.992288,1.117656
1298157,JIMT-1,BRCA,1578,5.514655,0.560487
905946,MCF7,BRCA,1578,5.549278,0.600876
1303900,HCC1500,BRCA,1578,5.595982,0.655357
905957,Hs-578-T,BRCA,1578,5.066608,0.037831
910704,AU565,BRCA,1578,5.248218,0.249684
1290922,HDQ-P1,BRCA,1578,4.97144,-0.073183
906812,COLO-824,BRCA,1578,5.593372,0.652312
908121,MDA-MB-361,BRCA,1578,5.515135,0.561047
910948,MFM-223,BRCA,1578,5.481515,0.521829
1240172,MDA-MB-436,BRCA,1578,5.172777,0.16168
749714,HCC1937,BRCA,1578,5.693719,0.76937
907048,HCC70,BRCA,1578,5.248426,0.249926
909256,OCUB-M,BRCA,1578,5.074649,0.047211
905960,MDA-MB-231,BRCA,1578,4.99709,-0.043263
1290798,EFM-192A,BRCA,1578,4.84635,-0.219104
905945,T47D,BRCA,1578,7.14181,2.458597
749710,HCC1143,BRCA,1578,5.163138,0.150436
749717,HCC38,BRCA,1578,6.882867,2.156535
907045,HCC1419,BRCA,1578,5.356607,0.376121
1290905,HCC1428,BRCA,1578,6.451634,1.653493
749711,HCC1187,BRCA,1578,4.452589,-0.678435
906826,CAL-120,BRCA,1578,5.721951,0.802303
906851,EFM-19,BRCA,1578,6.190795,1.349219
925338,MDA-MB-157,BRCA,1578,4.421547,-0.714646
905951,BT-549,BRCA,1578,5.673465,0.745743
906862,EVSA-T,BRCA,1578,4.993193,-0.047809
1330941,MDA-MB-330,BRCA,1578,4.655872,-0.4413
907046,HCC1569,BRCA,1578,5.129045,0.110666
749709,HCC1954,BRCA,1578,4.9784,-0.065065
906801,BT-20,BRCA,1578,4.48583,-0.639658
910927,CAL-51,BRCA,1593,1.910704,-0.249722
908120,MDA-MB-175-VII,BRCA,1593,3.995782,1.119439
749712,HCC1395,BRCA,1593,2.192925,-0.064402
908122,MDA-MB-453,BRCA,1593,0.907511,-0.908466
910852,CAL-85-1,BRCA,1593,1.979388,-0.204621
906844,DU-4475,BRCA,1593,-1.067673,-2.205466
924240,MDA-MB-415,BRCA,1593,2.848444,0.366042
749715,HCC2157,BRCA,1593,0.965204,-0.870582
749716,HCC2218,BRCA,1593,1.561636,-0.478937
946382,CAMA-1,BRCA,1593,1.877324,-0.271641
908151,MRK-nu-1,BRCA,1593,1.308821,-0.644947
946359,BT-474,BRCA,1593,1.03277,-0.826215
908123,MDA-MB-468,BRCA,1593,1.891457,-0.26236
909907,ZR-75-30,BRCA,1593,4.811977,1.655391
1298157,JIMT-1,BRCA,1593,2.990335,0.459215
905946,MCF7,BRCA,1593,3.638876,0.885078
1303900,HCC1500,BRCA,1593,0.50449,-1.173109
905957,Hs-578-T,BRCA,1593,1.500105,-0.519341
910704,AU565,BRCA,1593,0.413591,-1.232798
1290922,HDQ-P1,BRCA,1593,2.553148,0.172137
906812,COLO-824,BRCA,1593,1.414237,-0.575726
908121,MDA-MB-361,BRCA,1593,-0.196079,-1.633136
910948,MFM-223,BRCA,1593,5.076163,1.828869
1240172,MDA-MB-436,BRCA,1593,4.026086,1.139338
749714,HCC1937,BRCA,1593,2.798588,0.333305
907048,HCC70,BRCA,1593,0.333865,-1.28515
909256,OCUB-M,BRCA,1593,1.036884,-0.823514
905960,MDA-MB-231,BRCA,1593,1.590848,-0.459755
909778,UACC-893,BRCA,1593,1.666068,-0.410362
1290798,EFM-192A,BRCA,1593,1.046082,-0.817474
949093,BT-483,BRCA,1593,6.324644,2.64868
749713,HCC1599,BRCA,1593,-0.77192,-2.01126
905945,T47D,BRCA,1593,2.322816,0.02089
749710,HCC1143,BRCA,1593,1.616458,-0.442938
749717,HCC38,BRCA,1593,3.579409,0.846029
907045,HCC1419,BRCA,1593,2.621405,0.216958
1290905,HCC1428,BRCA,1593,1.081593,-0.794156
924106,CAL-148,BRCA,1593,-0.954633,-2.131239
749711,HCC1187,BRCA,1593,2.704694,0.271649
906826,CAL-120,BRCA,1593,4.610282,1.522949
906851,EFM-19,BRCA,1593,4.26308,1.29496
925338,MDA-MB-157,BRCA,1593,2.844247,0.363287
905951,BT-549,BRCA,1593,1.673289,-0.40562
906862,EVSA-T,BRCA,1593,-0.360146,-1.74087
907046,HCC1569,BRCA,1593,2.936357,0.42377
749709,HCC1954,BRCA,1593,1.961393,-0.216437
906801,BT-20,BRCA,1593,3.338122,0.687588
1330941,MDA-MB-330,BRCA,1593,0.766764,-1.000887
910927,CAL-51,BRCA,1594,2.174253,-0.587156
908120,MDA-MB-175-VII,BRCA,1594,1.281903,-1.049481
749712,HCC1395,BRCA,1594,2.02247,-0.665795
908122,MDA-MB-453,BRCA,1594,0.73573,-1.332452
910852,CAL-85-1,BRCA,1594,0.912423,-1.240908
906844,DU-4475,BRCA,1594,1.521734,-0.925225
924240,MDA-MB-415,BRCA,1594,0.848048,-1.27426
749715,HCC2157,BRCA,1594,0.695383,-1.353356
749716,HCC2218,BRCA,1594,1.611313,-0.878814
946382,CAMA-1,BRCA,1594,0.740265,-1.330102
908151,MRK-nu-1,BRCA,1594,-0.457172,-1.950493
946359,BT-474,BRCA,1594,2.617206,-0.357663
908123,MDA-MB-468,BRCA,1594,1.089201,-1.14932
909907,ZR-75-30,BRCA,1594,3.321828,0.0074
1298157,JIMT-1,BRCA,1594,1.3525,-1.012905
905946,MCF7,BRCA,1594,0.735587,-1.332526
1303900,HCC1500,BRCA,1594,2.431351,-0.453954
905957,Hs-578-T,BRCA,1594,0.493259,-1.458076
910704,AU565,BRCA,1594,1.026486,-1.181812
1290922,HDQ-P1,BRCA,1594,0.813208,-1.292311
906812,COLO-824,BRCA,1594,2.279737,-0.532505
908121,MDA-MB-361,BRCA,1594,0.670448,-1.366275
910948,MFM-223,BRCA,1594,1.707409,-0.829027
1240172,MDA-MB-436,BRCA,1594,2.103838,-0.623638
749714,HCC1937,BRCA,1594,1.834179,-0.763348
